covariate_id,covariate_name,analysis_id,concept_id
443586101,condition_occurrence: Transient organic mental disorder,101,443586
78497101,condition_occurrence: Cellulitis and abscess of toe,101,78497
432833101,condition_occurrence: Primary malignant neoplasm of oropharynx,101,432833
437243101,condition_occurrence: Acute exacerbation of chronic paranoid schizophrenia,101,437243
133551101,condition_occurrence: Vesicular eczema of hands and/or feet,101,133551
194523101,"condition_occurrence: Deep full thickness burn of wrist, with loss of body part",101,194523
436375101,condition_occurrence: Hypovolemia,101,436375
435516101,condition_occurrence: Lipoprotein deficiency disorder,101,435516
375256101,condition_occurrence: Anterior subcapsular polar senile cataract,101,375256
78228101,condition_occurrence: Joint derangement,101,78228
136950101,condition_occurrence: Myelodysplastic syndrome with isolated del(5q),101,136950
439224101,condition_occurrence: Allergy to drug,101,439224
195862101,condition_occurrence: Urethritis,101,195862
373483101,condition_occurrence: Mycotic corneal ulcer,101,373483
380407101,condition_occurrence: Chronic infective otitis externa,101,380407
81902101,condition_occurrence: Urinary tract infectious disease,101,81902
200349101,condition_occurrence: Malignant lymphoma of intra-abdominal lymph nodes,101,200349
444099101,condition_occurrence: Pneumonitis due to acquired toxoplasmosis,101,444099
321876101,condition_occurrence: Disorder of capillaries,101,321876
433370101,condition_occurrence: Poisoning by antilipemic AND/OR antiarteriosclerotic drug,101,433370
435577101,condition_occurrence: Leukoplakia of esophagus,101,435577
196613101,condition_occurrence: Neuroma of amputation stump,101,196613
441479101,condition_occurrence: Injury of cutaneous sensory nerve of lower limb,101,441479
314664101,condition_occurrence: Long QT syndrome,101,314664
200687101,condition_occurrence: Renal disorder associated with type 1 diabetes mellitus,101,200687
73884101,condition_occurrence: Closed fracture of three ribs,101,73884
443366101,condition_occurrence: Deformity of breast,101,443366
256576101,condition_occurrence: Foreign body in main bronchus,101,256576
439011101,condition_occurrence: Progressive iris atrophy,101,439011
433777101,condition_occurrence: Dacryolith,101,433777
81144101,condition_occurrence: Sprain of medial collateral ligament of knee,101,81144
440748101,condition_occurrence: Interstitial emphysema of lung,101,440748
192673101,condition_occurrence: Vascular insufficiency of intestine,101,192673
198187101,"condition_occurrence: Acute peptic ulcer without hemorrhage, without perforation AND without obstruction",101,198187
200962101,condition_occurrence: Primary malignant neoplasm of prostate,101,200962
75865101,condition_occurrence: Disorder of the urinary system,101,75865
440977101,condition_occurrence: Megaloblastic anemia due to folate deficiency,101,440977
441207101,condition_occurrence: Adverse reaction to drug,101,441207
44782733101,condition_occurrence: Acute on chronic combined systolic and diastolic heart failure,101,44782733
197303101,condition_occurrence: Monoplegia of dominant lower limb as a late effect of cerebrovascular accident,101,197303
321588101,condition_occurrence: Heart disease,101,321588
442187101,condition_occurrence: Chronic paroxysmal hemicrania,101,442187
138525101,condition_occurrence: Pain in limb,101,138525
434903101,condition_occurrence: Ego-dystonic sexual orientation,101,434903
77365101,condition_occurrence: Disuse osteoporosis,101,77365
201322101,condition_occurrence: Internal hemorrhoids without complication,101,201322
4134120101,condition_occurrence: Cerebral palsy,101,4134120
314487101,condition_occurrence: Pulmonary function studies abnormal,101,314487
23325101,condition_occurrence: Heartburn,101,23325
135766101,condition_occurrence: Leukemia in remission,101,135766
435511101,condition_occurrence: Hypercalcemia,101,435511
4019263101,condition_occurrence: Concussion with less than 1 hour loss of consciousness,101,4019263
4100252101,condition_occurrence: Arteriosclerotic dementia with paranoia,101,4100252
40486896101,condition_occurrence: Primary malignant neoplasm of extrahepatic bile duct,101,40486896
316428101,condition_occurrence: Hypertrophic obstructive cardiomyopathy,101,316428
439751101,condition_occurrence: Secondary malignant neoplasm of intrathoracic lymph nodes,101,439751
137648101,condition_occurrence: Osteomyelitis of hand,101,137648
254443101,condition_occurrence: Sjögren's syndrome,101,254443
319825101,condition_occurrence: Rheumatic heart disease,101,319825
134579101,condition_occurrence: Primary malignant neoplasm of buccal mucosa,101,134579
24970101,condition_occurrence: Chronic laryngitis,101,24970
44782718101,condition_occurrence: Acute combined systolic and diastolic heart failure,101,44782718
438595101,condition_occurrence: Subdural hemorrhage following injury without open intracranial wound AND with no loss of consciousness,101,438595
441874101,condition_occurrence: Cerebral thrombosis,101,441874
435508101,condition_occurrence: Adrenal cortical hypofunction,101,435508
318448101,condition_occurrence: Second degree atrioventricular block,101,318448
137651101,condition_occurrence: Aseptic necrosis of medial femoral condyle,101,137651
199867101,condition_occurrence: Chronic persistent hepatitis,101,199867
194988101,condition_occurrence: Bilateral recurrent inguinal hernia with gangrene,101,194988
442793101,condition_occurrence: Diabetic complication,101,442793
434814101,condition_occurrence: Late effect of medical and surgical care complication,101,434814
441472101,condition_occurrence: Foreign body in lacrimal punctum,101,441472
440529701,measurement: Abnormal findings on diagnostic imaging of urinary organs,701,440529
4192940701,measurement: Phenylketonuria screening test,701,4192940
441415701,measurement: Electromyogram abnormal,701,441415
439871701,measurement: Hemospermia,701,439871
4047338701,measurement: Detection of parasite,701,4047338
441692701,measurement: Finding of serum tumor marker level,701,441692
441968701,measurement: Acetonuria,701,441968
2617241701,"measurement: Screening cytopathology smears, cervical or vaginal, performed by automated system with manual rescreening",701,2617241
443571701,measurement: Cervicovaginal cytology: High grade squamous intraepithelial lesion or carcinoma,701,443571
4258677701,measurement: Blood group typing,701,4258677
434170701,measurement: Atypical squamous cells of undetermined significance on cervical Papanicolaou smear,701,434170
435928701,measurement: Abnormal weight loss,701,435928
4094911701,measurement: Pregnancy test equivocal,701,4094911
2617384701,"measurement: Complete cbc, automated (hgb, hct, rbc, wbc, without platelet count) and automated wbc differential count",701,2617384
4208622701,measurement: Microscopic examination of cervical Papanicolaou smear,701,4208622
1331235401,drug_era: quinapril,401,1331235
932745401,drug_era: Bumetanide,401,932745
1326303401,drug_era: Digoxin,401,1326303
734275401,drug_era: Phenobarbital,401,734275
739138401,drug_era: Sertraline,401,739138
749910401,drug_era: Carisoprodol,401,749910
1125315401,drug_era: Acetaminophen,401,1125315
1383815401,drug_era: Isosorbide,401,1383815
1557272401,drug_era: Alendronate,401,1557272
988095401,drug_era: Ursodeoxycholate,401,988095
1750087401,drug_era: Povidone-Iodine,401,1750087
1551860401,drug_era: Pravastatin,401,1551860
720810401,drug_era: Pramipexole,401,720810
1103314401,drug_era: Tramadol,401,1103314
40172704401,drug_era: scallop allergenic extract,401,40172704
778711401,drug_era: cyclobenzaprine,401,778711
710062401,drug_era: Amitriptyline,401,710062
991382401,drug_era: Amiloride,401,991382
40172644401,drug_era: pineapple allergenic extract,401,40172644
797399401,drug_era: gabapentin,401,797399
990069401,drug_era: Chloramphenicol,401,990069
1174888401,drug_era: Hydrocodone,401,1174888
1314002401,drug_era: Atenolol,401,1314002
715458401,drug_era: tiagabine,401,715458
721724401,drug_era: Nortriptyline,401,721724
929435401,drug_era: Acetazolamide,401,929435
958368401,drug_era: Echothiophate,401,958368
1717963401,drug_era: ertapenem,401,1717963
938061401,drug_era: selenium sulfide,401,938061
1350489401,drug_era: Prazosin,401,1350489
19030387401,drug_era: Bromelains,401,19030387
785788401,drug_era: olanzapine,401,785788
40161354401,drug_era: Pentastarch,401,40161354
990760401,drug_era: Lipase,401,990760
1311276401,drug_era: vardenafil,401,1311276
19021129401,drug_era: Nitrous Oxide,401,19021129
964407401,drug_era: Salicylic Acid,401,964407
1781406401,drug_era: Stavudine,401,1781406
40161629401,drug_era: burning bush pollen extract,401,40161629
1110727401,drug_era: Cyproheptadine,401,1110727
923840401,drug_era: Dibucaine,401,923840
836715401,drug_era: Temazepam,401,836715
19049816401,drug_era: oxtriphylline,401,19049816
1172206401,drug_era: pamabrom,401,1172206
716968401,drug_era: Desipramine,401,716968
987406401,drug_era: Ethacrynate,401,987406
1105889401,drug_era: Triprolidine,401,1105889
40167465401,drug_era: dogfennel pollen extract,401,40167465
1517824401,drug_era: Niacin,401,1517824
1554072401,drug_era: Propylthiouracil,401,1554072
1512446401,drug_era: Doxercalciferol,401,1512446
711714401,drug_era: Dantrolene,401,711714
988294401,drug_era: dexpanthenol,401,988294
929549401,drug_era: Acetic Acid,401,929549
753626401,drug_era: Propofol,401,753626
979096401,drug_era: Zinc Acetate,401,979096
1124957401,drug_era: Oxycodone,401,1124957
40173511401,drug_era: Acremonium strictum allergenic extract,401,40173511
1836503401,drug_era: Sulfisoxazole,401,1836503
966376401,drug_era: Allantoin,401,966376
1321636401,drug_era: bosentan,401,1321636
40170483401,drug_era: dog skin extract,401,40170483
795113401,drug_era: Chlorzoxazone,401,795113
1717704401,drug_era: valacyclovir,401,1717704
529118401,"drug_era: Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",401,529118
940183401,drug_era: Carbachol,401,940183
744798401,drug_era: zonisamide,401,744798
1338005401,drug_era: Bisoprolol,401,1338005
19086788401,drug_era: Potassium bitartrate,401,19086788
40171580401,drug_era: Allscale pollen extract,401,40171580
19050007401,drug_era: chromous chloride,401,19050007
40162128401,drug_era: white hickory pollen extract,401,40162128
991876401,drug_era: Loperamide,401,991876
1555120401,drug_era: Fludrocortisone,401,1555120
1309944401,drug_era: Amiodarone,401,1309944
1529331401,drug_era: Acarbose,401,1529331
19013225401,drug_era: Rhizopus arrhizus allergenic extract,401,19013225
1387219401,drug_era: deserpidine,401,1387219
1786617401,drug_era: Daptomycin,401,1786617
1512480401,drug_era: Ibandronate,401,1512480
1757803401,drug_era: Ganciclovir,401,1757803
905371401,drug_era: Methylcellulose,401,905371
1153013401,drug_era: Promethazine,401,1153013
40168262401,drug_era: firocoxib,401,40168262
1036228401,drug_era: Sucralfate,401,1036228
1189490401,drug_era: dichloralphenazone,401,1189490
1703069401,drug_era: emtricitabine,401,1703069
990009401,drug_era: Dipivefrin,401,990009
40162078401,drug_era: western waterhemp pollen extract,401,40162078
40175686401,drug_era: Syncephalastrum racemosum allergenic extract,401,40175686
